Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extracted_keywords
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['robust model-order reduction complex biological processes paper addresses robust model-order reduction high dimensional nonlinear partial differential equation (pde) model complex biological process', 'based nonlinear, distributed parameter model process', 'experimental data existing, pilot-scale biological nutrient removal (bnr) activated sludge plant', 'developed state-space model', '154 state variables', 'general algorithm', 'nonlinear pde model', 'the-art', 'original model model 30 states', 'pronounced modelling errors', 'singular perturbation approximation balanced truncating technique', 'lowest modelling errors', 'low frequency ranges', 'suitable controller design real-time applications']",Spacy_noun_chunks,0.07142857142857142,0.047619047619047616,0.057142857142857134,21,14
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['partial differential equation', 'paper addresses robust', 'robust model-order reduction', 'processes paper addresses', 'addresses robust model-order', 'complex biological processes', 'biological processes paper', 'reduction high dimensional', 'model-order reduction complex', 'high dimensional nonlinear', 'dimensional nonlinear partial', 'nonlinear partial differential', 'reduction complex biological', 'model-order reduction high', 'robust model-order', 'complex biological', 'model complex biological', 'differential equation', 'addresses robust', 'model-order reduction']",YAKE_keywords,0.15,0.14285714285714285,0.14634146341463414,21,20
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['singular perturbation approximation balanced truncating technique found give lowest modelling errors low frequency ranges hence deemed suitable controller design real', 'able reduce original model model 30 states without incurring pronounced modelling errors', 'order reduction complex biological processes paper addresses robust model', 'distributed parameter model process validated experimental data existing', 'order reduction high dimensional nonlinear partial differential equation', 'general algorithm robustly reducing nonlinear pde model presented', 'space model 154 state variables', 'model complex biological process', 'scale biological nutrient removal', 'order reduction techniques', 'based investigation five state', 'robust model', 'based nonlinear', 'activated sludge plant', 'art model', 'developed state', 'pde', 'time applications', 'pilot', 'bnr']",RAKE_keywords,0.0,0.0,0.0,21,20
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['complex', 'biological', 'processes', 'dimensional', 'paper', 'nonlinear', 'high', 'order', 'biological', 'complex', 'processes', 'dimensional', 'high', 'reduction', 'addresses', 'partial', 'reduction', 'complex', 'biological', 'modelling', 'paper', 'nonlinear', 'reduction', 'reduction', 'reduction', 'high', 'errors', 'reduction', 'complex', 'reduction', 'processes', 'dimensional', 'robust', 'differential', 'partial', 'nonlinear', 'dimensional', 'order', 'low', 'lowest', 'controller', 'reduction', 'order', 'high', 'lowest', 'errors', 'addresses', 'order', 'order', 'modelling', 'biological', 'reduction', 'high', 'biological', 'modelling', 'lowest', 'order', 'paper', 'order', 'suitable', 'nutrient', 'biological', 'suitable', 'biological', 'complex', 'processes', 'order', 'model', 'scale', 'design', 'model', 'scale', 'reduction', 'order', 'biological', 'complex', 'lowest', 'model', 'reduction', 'original', 'pde', 'model', 'parameter', 'singular', 'perturbation', 'nonlinear', 'nonlinear', 'singular', 'original', 'order', 'parameter', 'controller', 'scale', 'model', 'suitable', 'art', 'state', 'space', 'sludge', 'experimental', 'truncating', 'time']",Pyate_combo_basic_keywords,0.0,0.0,0.0,21,102
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['complex', 'processes', 'biological', 'dimensional', 'paper', 'high', 'nonlinear', 'order', 'biological', 'processes', 'complex', 'high', 'addresses', 'reduction', 'partial', 'dimensional', 'reduction', 'reduction', 'nonlinear', 'reduction', 'paper', 'complex', 'biological', 'modelling', 'high', 'errors', 'reduction', 'differential', 'robust', 'reduction', 'processes', 'dimensional', 'partial', 'lowest', 'controller', 'low', 'order', 'biological', 'addresses', 'order', 'modelling', 'complex', 'reduction', 'nonlinear', 'errors', 'lowest', 'suitable', 'nutrient', 'biological', 'order', 'design', 'paper', 'biological', 'order', 'reduction', 'high', 'model', 'scale', 'order', 'dimensional', 'modelling', 'complex', 'biological', 'suitable', 'model', 'reduction', 'model', 'parameter', 'original', 'pde', 'singular', 'perturbation', 'nonlinear', 'controller', 'scale', 'model', 'lowest', 'order', 'processes', 'reduction', 'high', 'order', 'lowest', 'scale', 'model', 'nonlinear', 'singular', 'original', 'order', 'parameter', 'state', 'art', 'space', 'sludge', 'experimental', 'truncating', 'time', 'suitable', 'reduction', 'order', 'biological', 'complex']",Pyate_basic_keywords,0.0,0.0,0.0,21,102
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['order', 'reduction', 'high', 'order', 'reduction', 'lowest', 'complex', 'dimensional', 'order', 'modelling', 'reduction', 'scale', 'complex', 'model', 'biological', 'nonlinear', 'modelling', 'partial', 'nonlinear', 'lowest', 'singular', 'biological', 'processes', 'complex', 'complex', 'original', 'suitable', 'errors', 'order', 'biological', 'parameter', 'biological', 'order', 'reduction', 'complex', 'reduction', 'order', 'biological', 'high', 'processes', 'complex', 'robust', 'biological', 'time', 'differential', 'controller', 'suitable', 'low', 'lowest', 'truncating', 'perturbation', 'original', 'singular', 'model', 'pde', 'reduction', 'parameter', 'art', 'paper', 'nutrient', 'experimental', 'space', 'model', 'biological', 'sludge', 'state', 'processes', 'nonlinear', 'suitable', 'lowest', 'processes', 'order', 'high', 'paper', 'order', 'reduction', 'dimensional', 'controller', 'modelling', 'scale', 'model', 'high', 'dimensional', 'order', 'reduction', 'addresses', 'paper', 'reduction', 'nonlinear', 'order', 'reduction', 'design', 'scale', 'addresses', 'errors', 'model', 'high', 'biological', 'partial', 'nonlinear', 'dimensional', 'reduction']",Pyate_cvalues_keywords,0.0,0.0,0.0,21,102
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['modelling', 'model reduction', 'nonlinear', 'process', 'biological processes', 'state', 'states', 'robust', 'robustly reducing', 'reduce', 'suitable', 'errors', 'techniques', 'technique']",Summa_keywords,0.0,0.0,0.0,21,14
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['154' '154 state' '154 state variables' '30' '30 states'
 '30 states incurring' 'able' 'able reduce' 'able reduce original'
 'activated' 'activated sludge' 'activated sludge plant' 'addresses'
 'addresses robust' 'addresses robust model' 'algorithm'
 'algorithm robustly' 'algorithm robustly reducing' 'applications'
 'approximation' 'approximation balanced'
 'approximation balanced truncating' 'art' 'art model' 'art model order'
 'balanced' 'balanced truncating' 'balanced truncating technique' 'based'
 'based investigation' 'based investigation state' 'based nonlinear'
 'based nonlinear distributed' 'biological' 'biological nutrient'
 'biological nutrient removal' 'biological process'
 'biological process based' 'biological processes'
 'biological processes paper' 'bnr' 'bnr activated' 'bnr activated sludge'
 'complex' 'complex biological' 'complex biological process'
 'complex biological processes' 'controller' 'controller design'
 'controller design real' 'data' 'data existing' 'data existing pilot'
 'deemed' 'deemed suitable' 'deemed suitable controller' 'design'
 'design real' 'design real time' 'developed' 'developed state'
 'developed state space' 'differential' 'differential equation'
 'differential equation pde' 'dimensional' 'dimensional nonlinear'
 'dimensional nonlinear partial' 'distributed' 'distributed parameter'
 'distributed parameter model' 'equation' 'equation pde'
 'equation pde model' 'errors' 'errors low' 'errors low frequency'
 'errors singular' 'errors singular perturbation' 'existing'
 'existing pilot' 'existing pilot scale' 'experimental'
 'experimental data' 'experimental data existing' 'frequency'
 'frequency ranges' 'frequency ranges deemed' 'general'
 'general algorithm' 'general algorithm robustly' 'high'
 'high dimensional' 'high dimensional nonlinear' 'incurring'
 'incurring pronounced' 'incurring pronounced modelling' 'investigation'
 'investigation state' 'investigation state art' 'low' 'low frequency'
 'low frequency ranges' 'lowest' 'lowest modelling'
 'lowest modelling errors' 'model' 'model 154' 'model 154 state'
 'model 30' 'model 30 states' 'model complex' 'model complex biological'
 'model model' 'model model 30' 'model order' 'model order reduction'
 'model presented' 'model presented based' 'model process'
 'model process validated' 'modelling' 'modelling errors'
 'modelling errors low' 'modelling errors singular' 'nonlinear'
 'nonlinear distributed' 'nonlinear distributed parameter'
 'nonlinear partial' 'nonlinear partial differential' 'nonlinear pde'
 'nonlinear pde model' 'nutrient' 'nutrient removal'
 'nutrient removal bnr' 'order' 'order reduction'
 'order reduction complex' 'order reduction high'
 'order reduction techniques' 'original' 'original model'
 'original model model' 'paper' 'paper addresses' 'paper addresses robust'
 'parameter' 'parameter model' 'parameter model process' 'partial'
 'partial differential' 'partial differential equation' 'pde' 'pde model'
 'pde model complex' 'pde model presented' 'perturbation'
 'perturbation approximation' 'perturbation approximation balanced'
 'pilot' 'pilot scale' 'pilot scale biological' 'plant' 'plant developed'
 'plant developed state' 'presented' 'presented based'
 'presented based investigation' 'process' 'process based'
 'process based nonlinear' 'process validated'
 'process validated experimental' 'processes' 'processes paper'
 'processes paper addresses' 'pronounced' 'pronounced modelling'
 'pronounced modelling errors' 'ranges' 'ranges deemed'
 'ranges deemed suitable' 'real' 'real time' 'real time applications'
 'reduce' 'reduce original' 'reduce original model' 'reducing'
 'reducing nonlinear' 'reducing nonlinear pde' 'reduction'
 'reduction complex' 'reduction complex biological' 'reduction high'
 'reduction high dimensional' 'reduction techniques'
 'reduction techniques able' 'removal' 'removal bnr'
 'removal bnr activated' 'robust' 'robust model' 'robust model order'
 'robustly' 'robustly reducing' 'robustly reducing nonlinear' 'scale'
 'scale biological' 'scale biological nutrient' 'singular'
 'singular perturbation' 'singular perturbation approximation' 'sludge'
 'sludge plant' 'sludge plant developed' 'space' 'space model'
 'space model 154' 'state' 'state art' 'state art model' 'state space'
 'state space model' 'state variables' 'state variables general' 'states'
 'states incurring' 'states incurring pronounced' 'suitable'
 'suitable controller' 'suitable controller design' 'technique'
 'technique lowest' 'technique lowest modelling' 'techniques'
 'techniques able' 'techniques able reduce' 'time' 'time applications'
 'truncating' 'truncating technique' 'truncating technique lowest'
 'validated' 'validated experimental' 'validated experimental data'
 'variables' 'variables general' 'variables general algorithm']",TFIDF_keywords,0.028112449799196786,0.3333333333333333,0.05185185185185184,21,249
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['model', 'model order reduction', 'nonlinear', 'reduction', 'state', 'order reduction', 'order', 'biological', 'model order', 'pde model', 'complex', 'based', 'errors', 'process', 'modelling', 'modelling errors', 'complex biological', 'robust', 'robust model', 'robust model order', 'pde', 'existing', 'experimental data', 'experimental', 'experimental data existing', 'existing pilot scale', 'existing pilot', 'errors low frequency', 'errors singular perturbation', 'errors singular', 'frequency ranges', 'errors low', 'equation pde model', 'equation pde', 'equation', 'distributed parameter model', 'distributed parameter', 'distributed', 'dimensional nonlinear partial', 'dimensional nonlinear', 'frequency', 'model complex biological', 'frequency ranges deemed', 'model complex', 'model 30 states', 'model 30', 'model 154 state', 'model 154', 'model model', 'lowest modelling errors', 'lowest modelling', 'lowest', 'low frequency ranges', 'low frequency', 'low', 'investigation state art', 'investigation state', 'investigation', 'incurring pronounced modelling', 'incurring pronounced', 'incurring', 'model model 30', 'high dimensional nonlinear', 'high dimensional', 'high', 'general algorithm robustly', 'differential equation pde', 'general algorithm', 'general', 'dimensional', 'variables general algorithm', 'differential equation', 'differential', 'balanced truncating technique', 'balanced truncating', 'balanced', 'art model order', 'art model', 'art', 'approximation balanced truncating', 'approximation balanced', 'approximation', 'applications', 'algorithm robustly reducing', 'algorithm robustly', 'algorithm', 'addresses robust model', 'addresses robust', 'addresses', 'activated sludge plant', 'activated sludge', 'activated', 'able reduce original', 'able reduce', 'able', '30 states incurring', '30 states', '30', '154 state variables', '154 state', 'based investigation', 'based investigation state', 'based nonlinear', 'controller design real', 'developed state space', 'developed state', 'model presented', 'design real time', 'design real', 'design', 'deemed suitable controller', 'deemed suitable', 'deemed', 'data existing pilot', 'data existing', 'data', 'controller design', 'based nonlinear distributed', 'controller', 'complex biological processes', 'complex biological process', 'bnr activated sludge', 'bnr activated', 'bnr', 'biological processes paper', 'biological processes', 'biological process based', 'biological process', 'biological nutrient removal', 'biological nutrient', 'developed', 'modelling errors singular', 'model presented based', 'robustly', 'space', 'sludge plant developed', 'sludge plant', 'sludge', 'singular perturbation approximation', 'singular perturbation', 'singular', 'scale biological nutrient', 'scale biological', 'scale', 'robustly reducing nonlinear', 'robustly reducing', 'removal bnr activated', 'reduce', 'removal bnr', 'removal', 'reduction techniques able', 'reduction techniques', 'reduction high dimensional', 'reduction high', 'reduction complex biological', 'reduction complex', 'reducing nonlinear pde', 'reducing nonlinear', 'reducing', 'reduce original model', 'space model', 'space model 154', 'state art', 'state art model', 'variables', 'validated experimental data', 'validated experimental', 'validated', 'truncating technique lowest', 'truncating technique', 'truncating', 'time applications', 'time', 'techniques able reduce', 'techniques able', 'techniques', 'technique lowest modelling', 'technique lowest', 'technique', 'suitable controller design', 'suitable controller', 'suitable', 'states incurring pronounced', 'states incurring', 'states', 'state variables general', 'state variables', 'state space model', 'state space', 'reduce original', 'real time applications', 'model process', 'order reduction high', 'partial differential', 'partial', 'parameter model process', 'parameter model', 'parameter', 'paper addresses robust', 'paper addresses', 'paper', 'original model model', 'original model', 'original', 'order reduction techniques', 'order reduction complex', 'real time', 'nutrient removal bnr', 'nutrient removal', 'nutrient', 'nonlinear pde model', 'nonlinear pde', 'nonlinear partial differential', 'nonlinear partial', 'nonlinear distributed parameter', 'nonlinear distributed', 'variables general', 'modelling errors low', 'model process validated', 'partial differential equation', 'pde model complex', 'pde model presented', 'perturbation', 'real', 'ranges deemed suitable', 'ranges deemed', 'ranges', 'pronounced modelling errors', 'pronounced modelling', 'pronounced', 'processes paper addresses', 'processes paper', 'processes', 'process validated experimental', 'process validated', 'process based nonlinear', 'process based', 'presented based investigation', 'presented based', 'presented', 'plant developed state', 'plant developed', 'plant', 'pilot scale biological', 'pilot scale', 'pilot', 'perturbation approximation balanced', 'perturbation approximation', '154']",LSA_keywords,0.028112449799196786,0.3333333333333333,0.05185185185185184,21,249
"['complex biological processes', 'robust model-order reduction', 'high dimensional \tnonlinear partial differential equation model', 'nonlinear distributed \tparameter model', 'pilot-scale BNR activated sludge plant', 'state-space \tmodel', 'singular perturbation approximation balanced truncating \ttechnique', 'modelling errors', 'controller design', 'Hankel singular values', 'biological nutrient removal activated sludge processes', 'biotechnology', 'control system synthesis', 'nonlinear control systems', 'nonlinear \tdifferential equations', 'partial differential equations', 'reduced order \tsystems', 'robust control', 'singularly perturbed systems', 'state-space \tmethods', 'water treatment']","['model', 'biological', 'robust', 'reduction', 'modelling', 'nonlinear', 'model-order', 'differential', 'based', '154']",LDA_keywords,0.0,0.0,0.0,21,10
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']",['two'],Spacy_entities,0.0,0.0,0.0,19,1
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['conditions', 'integral controllability term decentralized integral controllability', 'existence stable decentralized controllers integral action closed-loop properties', 'stable independent detuning', 'especially useful select control structures', 'early stage control system design information', 'dic steady-state process', 'gain matrix', 'necessary sufficient condition', 'literature', 'real structured singular value', 'realness controller gain', 'computable conditions', 'primary usage', 'dic', 'unworkable pairings', 'two simple necessary conditions', 'examples', 'illustrate effectiveness proposed conditions']",Spacy_noun_chunks,0.15789473684210525,0.15789473684210525,0.15789473684210525,19,19
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['decentralized integral controllability', 'integral controllability term', 'term decentralized integral', 'controllability term decentralized', 'integral action closed-loop', 'stable independent detuning', 'pertains existence stable', 'existence stable decentralized', 'properties stable independent', 'closed-loop properties stable', 'action closed-loop properties', 'integral controllability', 'decentralized integral', 'decentralized controllers integral', 'conditions decentralized integral', 'controllers integral action', 'stable decentralized controllers', 'integral action', 'pertains existence', 'independent detuning']",YAKE_keywords,0.2,0.21052631578947367,0.20512820512820512,19,20
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['especially useful select control structures systematically early stage control system design information needed dic steady', 'real structured singular value exploit realness controller gain used describe computable conditions dic', 'conditions decentralized integral controllability term decentralized integral controllability', 'pertains existence stable decentralized controllers integral action closed', 'examples given illustrate effectiveness proposed conditions dic', 'primary usage dic eliminate unworkable pairings', 'necessary sufficient condition conjectured literature proved', 'two simple necessary conditions proposed', 'loop properties stable independent detuning', 'state process gain matrix', 'dic']",RAKE_keywords,0.0,0.0,0.0,19,11
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['decentralized', 'controllers', 'integral', 'control', 'stable', 'system', 'stage', 'controllers', 'stable', 'decentralized', 'control', 'stage', 'decentralized', 'properties', 'stable', 'stage', 'stable', 'stable', 'early', 'design', 'system', 'early', 'action', 'existence', 'existence', 'control', 'early', 'early', 'stage', 'loop', 'select', 'independent', 'early', 'existence', 'stable', 'existence', 'properties', 'integral', 'structured', 'properties', 'loop', 'controllers', 'control', 'singular', 'structured', 'select', 'useful', 'integral', 'loop', 'existence', 'decentralized', 'real', 'useful', 'real', 'useful', 'stable', 'loop', 'computable', 'controller', 'realness', 'sufficient', 'controllability', 'necessary', 'primary', 'integral', 'necessary', 'realness', 'simple', 'real', 'simple', 'necessary', 'usage', 'conditions', 'unworkable', 'illustrate', 'state', 'primary', 'computable', 'dic']",Pyate_combo_basic_keywords,0.12121212121212122,0.21052631578947367,0.15384615384615385,19,79
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['decentralized', 'controllers', 'control', 'integral', 'stable', 'system', 'stage', 'decentralized', 'stable', 'controllers', 'control', 'stage', 'stable', 'properties', 'decentralized', 'design', 'early', 'existence', 'stable', 'action', 'stage', 'early', 'system', 'select', 'independent', 'loop', 'properties', 'existence', 'structured', 'integral', 'stable', 'early', 'control', 'existence', 'stable', 'singular', 'control', 'loop', 'controllers', 'useful', 'real', 'early', 'stage', 'properties', 'integral', 'useful', 'structured', 'select', 'controllability', 'necessary', 'primary', 'sufficient', 'realness', 'controller', 'computable', 'usage', 'necessary', 'real', 'conditions', 'simple', 'loop', 'decentralized', 'existence', 'early', 'existence', 'loop', 'real', 'useful', 'simple', 'realness', 'necessary', 'integral', 'unworkable', 'illustrate', 'state', 'dic', 'primary', 'stable', 'computable']",Pyate_basic_keywords,0.12121212121212122,0.21052631578947367,0.15384615384615385,19,79
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['existence', 'early', 'stable', 'loop', 'early', 'stage', 'integral', 'real', 'existence', 'decentralized', 'useful', 'early', 'stage', 'control', 'properties', 'system', 'useful', 'structured', 'necessary', 'integral', 'select', 'stable', 'controllers', 'early', 'simple', 'stable', 'control', 'stage', 'realness', 'stable', 'existence', 'decentralized', 'loop', 'necessary', 'computable', 'primary', 'unworkable', 'decentralized', 'independent', 'illustrate', 'integral', 'controllability', 'controller', 'realness', 'singular', 'sufficient', 'state', 'early', 'select', 'design', 'stage', 'control', 'system', 'control', 'stable', 'controllers', 'loop', 'primary', 'computable', 'loop', 'integral', 'decentralized', 'real', 'properties', 'existence', 'conditions', 'action', 'simple', 'useful', 'usage', 'controllers', 'existence', 'stable', 'dic', 'structured', 'real', 'stable', 'necessary', 'properties']",Pyate_cvalues_keywords,0.12121212121212122,0.21052631578947367,0.15384615384615385,19,79
"['decentralized integral controllability', 'necessary sufficient conditions', 'stable \tdecentralized controllers', 'integral action', 'closed-loop properties', 'stable independent detuning', 'control system design', 'systematic control \tstructure selection', 'steady-state process gain matrix', 'real structured \tsingular value', 'controller gain realness', 'unworkable pairing \telimination', 'Schur complement', 'closed loop systems', 'control system synthesis', 'controllability', 'decentralised \tcontrol', 'matrix algebra', 'root loci']","['controllability', 'controllers', 'dic', 'condition', 'realness controller', 'control structures', 'conditions decentralized', 'stable', 'real structured', 'gain', 'necessary', 'proposed']",Summa_keywords,0.16666666666666666,0.10526315789473684,0.12903225806451615,19,12
