Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['charged multiplicities', 'collectivity in the initial state', 'Discrepancies with particle ratios', 'evolution of multiplicities with centrality', 'hard collisions', 'Multiplicities', 'particle', 'particle ratios', 'rescattering of the produced secondaries', 'string model', 'their evolution', 'transverse momentum distributions', 'Transverse momentum distributions']","['superspace', 'supersymmetry', 'gauge theory', 'harmonic superspace', 'deformation parameters', 'singlet representation', 'r-symmetry group', 'u(1) gauge theory', 'field redefinition', 'antiholomorphic scalar field']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,13,10
"['calculation of phase shifts', 'electromagnetic” field', 'field strength is zero', 'lattice QCD computation', 'lattice QCD computation of nucleon–nucleon low-energy interactions', 'Lattice sizes', 'measuring the shift of the ground state energy', 'nucleon–nucleon low-energy interactions', 'phase-shifts at any (but small) momenta', 'simulating QCD', 'tuning the background field']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['calculation of phase shifts', 'electromagnetic” field', 'field strength is zero', 'lattice QCD computation', 'lattice QCD computation of nucleon–nucleon low-energy interactions', 'Lattice sizes', 'measuring the shift of the ground state energy', 'nucleon–nucleon low-energy interactions', 'phase-shifts at any (but small) momenta', 'simulating QCD', 'tuning the background field']","['cosmology', 'general relativity', 'conformal-invariant', 'mass evolution', 'temperature history', 'mass history', 'supernova', 'cosmological constant', 'standard cosmology', 'high-redshift behavior']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,10
"['1-tailed Wilcoxon signed rank test', 'AAMM', 'AAMM (no adapt.)', 'AAMM technique', 'calibration', 'calibration scan', 'error curves', 'imaging', 'motion estimation', 'motion estimations', 'non-cardiac-gated sequence']","['Supersymmetry', 'gauge coupling constant', 'd-flat directions', 'supersymmetry breaking', 'r-symmetry', 'r-charge', 'non-renormalizable terms']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,7
"['1-tailed Wilcoxon signed rank test', 'AAMM', 'AAMM (no adapt.)', 'AAMM technique', 'calibration', 'calibration scan', 'error curves', 'imaging', 'motion estimation', 'motion estimations', 'non-cardiac-gated sequence']","['supersymmetry', 'supersymmetric case', 'gauge coupling constant', 'gauge d-term interactions', 'd-flat directions', 'potential', 'yukawa interactions', 'fermion masses', 'r-parity violation', 'supersymmetry breaking', 'r-symmetry', 'mssm chiral superfields']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,12
"['applications for this mechanism', 'applications to concrete baryogenesis models', 'brane', 'brane world scenarios', 'concrete baryogenesis models', 'cosmological evolution', 'CP violation', 'CP violation mechanism', 'fields have relaxed to their vacuum values', 'how scalar fields from brane world scenarios can play a new role in spontaneous baryogenesis', 'Hubble constant drops to a value comparable to the mass of the scalar fields', 'in the phase when the fields are rolling', 'its contribution to leptogenesis and baryogenesis', 'our mechanism', 'rolling phase', 'scalar fields', 'spontaneous baryogenesis', 'string cosmology']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['applications for this mechanism', 'applications to concrete baryogenesis models', 'brane', 'brane world scenarios', 'concrete baryogenesis models', 'cosmological evolution', 'CP violation', 'CP violation mechanism', 'fields have relaxed to their vacuum values', 'how scalar fields from brane world scenarios can play a new role in spontaneous baryogenesis', 'Hubble constant drops to a value comparable to the mass of the scalar fields', 'in the phase when the fields are rolling', 'its contribution to leptogenesis and baryogenesis', 'our mechanism', 'rolling phase', 'scalar fields', 'spontaneous baryogenesis', 'string cosmology']","['autonomic learning', 'emotional involvement', 'inter-subjectivity', 'cognition', 'emotion', 'online teaching', 'quality course apparel production', 'management']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,18,8
"['Al2O3 nanoparticles', 'anodizing coatings', 'anodizing coating without Al2O3 nanoparticles', 'coating', 'composite anodizing coating', 'composite coating', 'electrolyte', 'friction coefficient', 'friction coefficients', 'nano-particles', 'reduce friction', 'reduction of friction coefficient', '“rolling effect”', 'Spherical nanoparticles', 'testing time', 'uncoated AZ31', 'uncoated AZ31 magnesium alloy', 'wear process']","['Methods', 'dynamical assumptions', 'parity', 'particle', 'polarizations', 'fermions', 'reaction', 'spin', 'isospin', 'correlation parameter', 'threshold', 'nn channel', 'hyperon', 'p-parity', 'total angular momentum', 'generalized pauli principle']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,18,16
"['Al2O3 nanoparticles', 'anodizing coatings', 'anodizing coating without Al2O3 nanoparticles', 'coating', 'composite anodizing coating', 'composite coating', 'electrolyte', 'friction coefficient', 'friction coefficients', 'nano-particles', 'reduce friction', 'reduction of friction coefficient', '“rolling effect”', 'Spherical nanoparticles', 'testing time', 'uncoated AZ31', 'uncoated AZ31 magnesium alloy', 'wear process']","['dynamical assumptions', 'fermions', 'polarizations', 'isospin', 'hyperon', 'nucleon', 'generalized pauli principle']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,18,7
"['alpha-particles', 'breakup cross-sections', 'breakup process', 'cluster breakup', 'comprehensive measurements of the neutron-removal and cluster breakup', 'decay energy', 'di-cluster structures', 'dominant structural mode', 'first-chance cluster breakup cross-sections', 'neutron-removal', 'neutron-rich Be isotopes', 'neutron rich isotopes', 'nuclei', 'reaction mechanics', 'valence neutrons', 'wavefunctions of the ground state and the excited states', 'xHe+A−xHe cluster structure']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,17,0
"['alpha-particles', 'breakup cross-sections', 'breakup process', 'cluster breakup', 'comprehensive measurements of the neutron-removal and cluster breakup', 'decay energy', 'di-cluster structures', 'dominant structural mode', 'first-chance cluster breakup cross-sections', 'neutron-removal', 'neutron-rich Be isotopes', 'neutron rich isotopes', 'nuclei', 'reaction mechanics', 'valence neutrons', 'wavefunctions of the ground state and the excited states', 'xHe+A−xHe cluster structure']",[],llama2_KeyBERT_one_shot,0.0,0.0,0.0,17,0
"['Casimir forces or Lamb shift', 'magnetic field', 'particle', ""particle's plane wave"", 'properly shaped coil', 'quantized treatment', 'quantum field treatment', 'superconducting resonant circuit', 'vacuum', 'vacuum state']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,10,0
"['Casimir forces or Lamb shift', 'magnetic field', 'particle', ""particle's plane wave"", 'properly shaped coil', 'quantized treatment', 'quantum field treatment', 'superconducting resonant circuit', 'vacuum', 'vacuum state']","['uncertainty', 'joint uncertainty', 'simulated scenarios', 'iron ore deposit', 'blocks', 'mining benches', 'iron content', 'silica', 'aluminum', 'loi', 'fe2o3', 'p', 'sio2', 'al2o3', 'loi']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,10,15
"['clear inflections', 'crystallise', 'latent heat', 'liquid', 'material analysis by Raman spectroscopy', 'molten pool', 'phase change', 'phase transition', 'quenched', 'Raman spectroscopy', 'reflected light signal technique', 're-solidified material', 'segregation', 'segregation effects', 'solidification arrest', 'surface', 'thermograms', 'XRD analysis']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,18,0
"['clear inflections', 'crystallise', 'latent heat', 'liquid', 'material analysis by Raman spectroscopy', 'molten pool', 'phase change', 'phase transition', 'quenched', 'Raman spectroscopy', 'reflected light signal technique', 're-solidified material', 'segregation', 'segregation effects', 'solidification arrest', 'surface', 'thermograms', 'XRD analysis']","['linear model', 'price indices', 'hedonic price indices', 'base period regression model', 'price generated', 'price index', 'cell phone plans', 'characteristics', 'binary characteristics', 'pure price changes', 'weighted average', 'firm-level indices']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,18,12
"['1-alkyl-2-methyl-3-hydroxyethylimidazolium chlorides', '1-Alkyl-3-methylimidazolium chlorides', 'acryloyl groups', 'alkylation', 'antiarrhythmics', 'anti-metastic agents', 'antimicrobial action', 'aqueous solutions', 'atom transfer radical\xa0polymerization', 'ATRP', 'bioactive applications', 'biocidal activity', 'bromides', 'carbohydrates', 'CO2', 'efficient absorption of CO2', 'electrostatic aggregation', 'gold surfaces', 'Hydrogels form', 'hydrogen bonding', 'imidazolium-based steroids', 'imidazolium salt', 'imidazolium salts', 'Imidazolium salts', 'imidazolium surfactants', 'liquid crystals', 'metal ions', 'metal nanoparticles', 'N-alkyl-N-hydroxyethylpyrrolidinonium', 'organized lamellae', 'poly(1-ethyl 3-(2-methacryloyloxy ethyl) imidazolium chloride', 'polyelectrolyte brushes', 'polymer', 'polymeric actuators', 'polymerized methylimidazolium-based ionic liquids', 'Separation applications', 'vesicle formation']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,37,0
"['1-alkyl-2-methyl-3-hydroxyethylimidazolium chlorides', '1-Alkyl-3-methylimidazolium chlorides', 'acryloyl groups', 'alkylation', 'antiarrhythmics', 'anti-metastic agents', 'antimicrobial action', 'aqueous solutions', 'atom transfer radical\xa0polymerization', 'ATRP', 'bioactive applications', 'biocidal activity', 'bromides', 'carbohydrates', 'CO2', 'efficient absorption of CO2', 'electrostatic aggregation', 'gold surfaces', 'Hydrogels form', 'hydrogen bonding', 'imidazolium-based steroids', 'imidazolium salt', 'imidazolium salts', 'Imidazolium salts', 'imidazolium surfactants', 'liquid crystals', 'metal ions', 'metal nanoparticles', 'N-alkyl-N-hydroxyethylpyrrolidinonium', 'organized lamellae', 'poly(1-ethyl 3-(2-methacryloyloxy ethyl) imidazolium chloride', 'polyelectrolyte brushes', 'polymer', 'polymeric actuators', 'polymerized methylimidazolium-based ionic liquids', 'Separation applications', 'vesicle formation']","['frequencies', 'impedance', 'snr', 'scans', 'depth', 'defect-decoupling', 'resonance-shift', 'nerse', 'electrical impedance', 'phase information']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,37,10
"['C', 'D', 'D and C ions', 'divertor', 'divertor plasma', 'divertor plates', 'estimated upstream W fluxes', 'experimentally observed values', 'friction with the main ions', 'FWupstrem', 'hitting to the divertor plates', 'increasing energy', 'ionization', 'ionized', 'large Larmor radius', 'near-divertor” ionization', 'observed prompt redeposition', 'plates', 'return', 'simulations', 'W', 'W atoms', 'W fluxes', 'W gross erosion', 'W ions', 'W net erosion', 'W+n ions', 'W sputtering']","['Theory', 'experimental studies', 'theoretical paper', 'published', 'initial study', 'extended PES scans', 'DFT', 'configuration interaction', 'valence bond wave functions', 'density functional theory', 'non-adiabatic coupling terms', 'photoabsorption spectra', 'state-averaged multi-reference configuration interaction', 'large active space']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,28,14
"['C', 'D', 'D and C ions', 'divertor', 'divertor plasma', 'divertor plates', 'estimated upstream W fluxes', 'experimentally observed values', 'friction with the main ions', 'FWupstrem', 'hitting to the divertor plates', 'increasing energy', 'ionization', 'ionized', 'large Larmor radius', 'near-divertor” ionization', 'observed prompt redeposition', 'plates', 'return', 'simulations', 'W', 'W atoms', 'W fluxes', 'W gross erosion', 'W ions', 'W net erosion', 'W+n ions', 'W sputtering']","['theoretical and experimental studies', 'pioneering theoretical paper', 'density functional theory (dft)', 'configuration interaction', 'valence bond wave functions', 'non-adiabatic coupling terms', 'photoabsorption spectra', 'state-averaged multi-reference configuration interaction']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,28,8
"['adjusted to accommodate buoyancy effects', 'alumina boats', 'determine the oxidation kinetics', 'furnaces', 'horizontal tube furnaces', 'oxidation test', 'Table 1 shows the time intervals chosen for examination', 'test matrix', 'TGA', 'thermogravimetric balance', 'weight change during these tests was monitored continually']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['adjusted to accommodate buoyancy effects', 'alumina boats', 'determine the oxidation kinetics', 'furnaces', 'horizontal tube furnaces', 'oxidation test', 'Table 1 shows the time intervals chosen for examination', 'test matrix', 'TGA', 'thermogravimetric balance', 'weight change during these tests was monitored continually']","['nonlinear systems', 'gfrfs', 'parametric-model-based method', 'nonparametric-model-based method', 'frequency-domain', 'volterra system identification', 'least squares (ls) approach']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,7
"['audio position estimation', 'EKF', 'GCC algorithm', 'GCC-PHAT', 'GCC-PHAT step', 'generalised cross correlation phase transform', 'Kalman filter', 'm-th microphone pair', 'speaker', 'Speech segments', 'SRC-HE', 'VAD', 'voice activity detector']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,13,0
"['audio position estimation', 'EKF', 'GCC algorithm', 'GCC-PHAT', 'GCC-PHAT step', 'generalised cross correlation phase transform', 'Kalman filter', 'm-th microphone pair', 'speaker', 'Speech segments', 'SRC-HE', 'VAD', 'voice activity detector']","['time series model', 'wavelet analysis', 'intervention analysis', 'time series analysis', 'simulation results']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,13,5
"['benchmark for how theories of gravity should be evaluated', 'compare and assess', 'cutting edge astrophysical observations', 'general relativity', 'Hulse–Taylor binary pulsar', 'lunar laser ranging', 'Parameterised Post-Newtonian', 'PPN', 'PPN formalism', 'radio echo', 'theories of gravity']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['benchmark for how theories of gravity should be evaluated', 'compare and assess', 'cutting edge astrophysical observations', 'general relativity', 'Hulse–Taylor binary pulsar', 'lunar laser ranging', 'Parameterised Post-Newtonian', 'PPN', 'PPN formalism', 'radio echo', 'theories of gravity']","['dimensional reductions', 'spacetime dimension', 'gravitational sector', 'symmetry', 'vacuum', 'compactified space', 'low energy regime', 'effective spacetime dimension', 'propagators', 'dynamical fields', 'false vacuum', 'low energy effective theory']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,11,12
"['accommodate the difference in surface area between the two surfaces', 'aqueous pH', 'biomedical applications', 'effective pattern transfer', 'elevated pH', 'embossing a sacrificial layer', 'fabrication process', 'film', 'hydrogel film', 'hydrogels', 'hydrogel scaffolds', 'IPN', 'manufacture of self-folding hydrogel scaffolds', 'novel use of sacrificial layer embossing', 'PAA inter-penetrating network', 'patterned hydrogel films', 'PEGDMA', 'PEGDMA hydrogel', 'photolithographic operation', 'produce biodegradable and cell adhesive hydrogels', 'producing environmentally triggered self-folding all hydrogel scaffolds', 'proteins', 'readily available and fast throughput methods', 'roll', 'rolling', 'sacrificial layer of PAA', 'self-folding hydrogel scaffolds', 'soluble mould', 'surface', 'surfaces', 'swelling differential', 'swelling of the PAA inter-penetrating network', 'triggered consecutively', 'unrolling', 'using it as a soluble mould in the fabrication process', 'versatile platform for creating a variety of hydrogel scaffolds']",['north'],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,36,1
"['accommodate the difference in surface area between the two surfaces', 'aqueous pH', 'biomedical applications', 'effective pattern transfer', 'elevated pH', 'embossing a sacrificial layer', 'fabrication process', 'film', 'hydrogel film', 'hydrogels', 'hydrogel scaffolds', 'IPN', 'manufacture of self-folding hydrogel scaffolds', 'novel use of sacrificial layer embossing', 'PAA inter-penetrating network', 'patterned hydrogel films', 'PEGDMA', 'PEGDMA hydrogel', 'photolithographic operation', 'produce biodegradable and cell adhesive hydrogels', 'producing environmentally triggered self-folding all hydrogel scaffolds', 'proteins', 'readily available and fast throughput methods', 'roll', 'rolling', 'sacrificial layer of PAA', 'self-folding hydrogel scaffolds', 'soluble mould', 'surface', 'surfaces', 'swelling differential', 'swelling of the PAA inter-penetrating network', 'triggered consecutively', 'unrolling', 'using it as a soluble mould in the fabrication process', 'versatile platform for creating a variety of hydrogel scaffolds']","['geodetic data transformation', 'terrain data processing', 'digital elevation model', 'cartesian coordinate system', 'enu coordinate']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,36,5
"['analytical method', 'computational duration', 'ETD', 'ETD Runge-Kutta 4 technique', 'Exponential Time Differencing', 'investigate mathematically', 'Matlab programs', 'minimum stages', 'nonlinear wave equations', 'resolving nonlinear wave equations', 'solves the diagonal example of Kawahara equation', 'stability characteristicsupon']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['analytical method', 'computational duration', 'ETD', 'ETD Runge-Kutta 4 technique', 'Exponential Time Differencing', 'investigate mathematically', 'Matlab programs', 'minimum stages', 'nonlinear wave equations', 'resolving nonlinear wave equations', 'solves the diagonal example of Kawahara equation', 'stability characteristicsupon']","['data-centric web services', 'relational databases', 'linear temporal first-order logic (LTL-FO)', 'automatic verification', 'input-bounded constraints', 'web services', 'data-centric web applications', 'verifier']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,12,8
"['BaBar', 'Belle', 'charmonium production', 'collinear suppression at the end-point region of the J/ψ momentum', 'color-octet mechanism in NRQCD', 'contribution from a very light scalar boson', 'contribution from the J/ψ-glueball associated production', 'e+e− colliders', 'exclusive J/ψ and charmonium productions', 'four-charm–quark processes', 'inclusive J/ψ productions', 'investigating both perturbative and nonperturbative properties of quantum chromodynamics (QCD', 'J/ψgg production mode', 'large higher-order QCD corrections', 'nonrelativistic quantum chromodynamics', 'NRQCD', 'possibilities of the contribution from two-virtual-photon mediate processes', 'QCD', 'quantum chromodynamics', 'recent measurements on the prompt J/ψ', 'study the charmonium productions and decays']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,21,0
"['BaBar', 'Belle', 'charmonium production', 'collinear suppression at the end-point region of the J/ψ momentum', 'color-octet mechanism in NRQCD', 'contribution from a very light scalar boson', 'contribution from the J/ψ-glueball associated production', 'e+e− colliders', 'exclusive J/ψ and charmonium productions', 'four-charm–quark processes', 'inclusive J/ψ productions', 'investigating both perturbative and nonperturbative properties of quantum chromodynamics (QCD', 'J/ψgg production mode', 'large higher-order QCD corrections', 'nonrelativistic quantum chromodynamics', 'NRQCD', 'possibilities of the contribution from two-virtual-photon mediate processes', 'QCD', 'quantum chromodynamics', 'recent measurements on the prompt J/ψ', 'study the charmonium productions and decays']","['proton conductivity', 'ion exchange capacity', 'sulfonic acid groups', 'aromatic polymers', 'segmented block copolymers', 'microphase separation', 'hydrophilic sulfonated polymer segments', 'hydrophobic non-sulfonated segments', 'mechanical resistance', 'water resistance', 'morphology']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,21,11
"['AGS energies', 'ART model', 'baryons', 'collisions', 'elastic and inelastic collisions', 'experimental data from hadron–hadron collisions', 'explaining many experimental observations', 'extend the ART model to include perturbatively the Ξ particle', 'hadron', 'hadron–hadron collisions', 'hadronic transport model', 'heavy ion', 'heavy ion collisions', 'K', 'K∗', 'kaon', 'kaon antiflow', 'mesons', 'N∗(1440)', 'N∗(1535)', 'N, Δ(1232)', 'rare particles', 'strongly interacting matter', 'these particles', 'transport model', 'understand whether or not the strongly interacting matter formed in these collisions reaches chemical and/or thermal equilibrium', 'η', 'Λ', 'Ξ particle', 'π', 'ρ', 'Σ', 'ω']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,33,0
"['AGS energies', 'ART model', 'baryons', 'collisions', 'elastic and inelastic collisions', 'experimental data from hadron–hadron collisions', 'explaining many experimental observations', 'extend the ART model to include perturbatively the Ξ particle', 'hadron', 'hadron–hadron collisions', 'hadronic transport model', 'heavy ion', 'heavy ion collisions', 'K', 'K∗', 'kaon', 'kaon antiflow', 'mesons', 'N∗(1440)', 'N∗(1535)', 'N, Δ(1232)', 'rare particles', 'strongly interacting matter', 'these particles', 'transport model', 'understand whether or not the strongly interacting matter formed in these collisions reaches chemical and/or thermal equilibrium', 'η', 'Λ', 'Ξ particle', 'π', 'ρ', 'Σ', 'ω']","['computational resources', 'shallow water equations', 'high computational resources', 'accuracy', 'complexity', 'reduction', 'terms', 'inertial', 'advection', 'local acceleration', 'convective acceleration', 'advection term', 'cartesian directions', 'irregular mesh', 'public domain']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,33,15
"['bag model', 'color-spin interactions', 'flavor-spin interaction', 'flavor-spin interactions', 'flavor-spin-orbital wave function', 'flavor-spin wave function', 'level ordering', 'mass splittings', 'orbital wave function', 'oscillator confining potentials', 'Pairwise spin-dependent interactions', 'q3 color wave function', 'quark', 'quarks', 'quark spin']","['Tracer fraction', 'ionically blocking nature', 'in-plane diffusion of oxygen ions', 'electronic conductivity', 'applied bias', 'active region', 'cathodic bias', 'anodic bias']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,15,8
"['bag model', 'color-spin interactions', 'flavor-spin interaction', 'flavor-spin interactions', 'flavor-spin-orbital wave function', 'flavor-spin wave function', 'level ordering', 'mass splittings', 'orbital wave function', 'oscillator confining potentials', 'Pairwise spin-dependent interactions', 'q3 color wave function', 'quark', 'quarks', 'quark spin']","['tracer exchange', 'electrochemically driven', 'ionically blocking', 'in-plane diffusion', 'noble metal', 'current collectors', 'polarization', 'bias', 'active region', 'cathodic bias', 'anodic bias']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,15,11
"['4-electron-step', 'counter electrode', 'cyclic voltammograms', 'deduce the electrochemical reduction potential, mechanism and reduction pathway', 'EDXD data', 'electrochemical', 'electrochemical reduction', 'electrochemical reduction of uranium dioxide', 'electrode', 'electrodes', 'electron', 'electroreduction', 'exploration of the microstructure of working electrodes', 'lithium chloride–potassium chloride eutectic molten salt', 'melt', 'molten salt', 'O2− ions', 'oxide ions', 'synchrotron X-ray', 'UO2|U couple', 'uranium dioxide', 'uranium metal']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,22,0
"['4-electron-step', 'counter electrode', 'cyclic voltammograms', 'deduce the electrochemical reduction potential, mechanism and reduction pathway', 'EDXD data', 'electrochemical', 'electrochemical reduction', 'electrochemical reduction of uranium dioxide', 'electrode', 'electrodes', 'electron', 'electroreduction', 'exploration of the microstructure of working electrodes', 'lithium chloride–potassium chloride eutectic molten salt', 'melt', 'molten salt', 'O2− ions', 'oxide ions', 'synchrotron X-ray', 'UO2|U couple', 'uranium dioxide', 'uranium metal']",[],llama2_KeyBERT_one_shot,0.0,0.0,0.0,22,0
"['general-purpose algorithm', 'grade blending', 'LP-rounding procedure', 'MPSP', 'operational constraints', 'PH', 'solve the linear relaxation', 'stochastic MPSP', 'stockpiling', 'variable cut-off grade']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,10,0
"['general-purpose algorithm', 'grade blending', 'LP-rounding procedure', 'MPSP', 'operational constraints', 'PH', 'solve the linear relaxation', 'stochastic MPSP', 'stockpiling', 'variable cut-off grade']","['lattice QCD', 'background field', 'potential', 'field strength', 'phase shifts', 'ground state energy', 'lattice sizes', 'fermi', 'momenta']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,10,9
"['constrained mechanical system', 'convergence rates', 'coordinate augmentation technique', 'coupling of nonconforming discretized sub-domains in the framework of nonlinear elasticity', 'energy–momentum scheme', 'framework of NURBS based shape functions', 'isogeometric analysis', 'mechanical system', 'mortar finite element', 'mortar finite element method', 'mortar method', 'optimal convergence rates']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['constrained mechanical system', 'convergence rates', 'coordinate augmentation technique', 'coupling of nonconforming discretized sub-domains in the framework of nonlinear elasticity', 'energy–momentum scheme', 'framework of NURBS based shape functions', 'isogeometric analysis', 'mechanical system', 'mortar finite element', 'mortar finite element method', 'mortar method', 'optimal convergence rates']","['publications', 'methods', 'upper limits', 'uncertainties', 'detector sensitivity', 'background estimate', 'probability density functions']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,12,7
"['automation of procedures', 'case studies', 'E-Procurement', 'e-procurement technology', 'e-supply chain', 'generation of value of supply chain', 'rationalization', 'reducing the costs', 'role of e-procurement', 'simulations', 'supplies', 'supply chain', 'web-based models']","['homo–lumo energy band gaps', 'ylides', 'pyrene adducts', 'cycloaddition', 'atomic orbital coefficients', 'regioselectivity', 'ylide–lumoylide–pyrene', 'homo–lumo overlapping', 'ylidepyrene structure', 'ylidec2/c6–ylidepyrene-c3', 'ylidec7–ylidepyrene/c2', 'pyrrolidine attached pyrene']",llama2_KeyBERT_zero_shot,0.0,0.0,0.0,13,12
"['automation of procedures', 'case studies', 'E-Procurement', 'e-procurement technology', 'e-supply chain', 'generation of value of supply chain', 'rationalization', 'reducing the costs', 'role of e-procurement', 'simulations', 'supplies', 'supply chain', 'web-based models']","['homo–lumo energy band gaps', 'regioselectivity', 'second cycloaddition', 'atomic orbital coefficients', 'homo–lumo overlapping', 'corresponding ylides', 'swnts', '1', '3-dc of pyridinium ylides']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,13,9
"['approach to measure its performance and diagnosis potential drawbacks', 'culture change', 'economic development', 'framework', 'proposed framework is applied', 'sustainability of transportation system', 'transport system']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,7,0
"['approach to measure its performance and diagnosis potential drawbacks', 'culture change', 'economic development', 'framework', 'proposed framework is applied', 'sustainability of transportation system', 'transport system']","['accurate measurement', 'dni', 'diffuse irradiance', 'circumsolar irradiance', 'instrument geometry', 'circumsolar enhancement', 'experimental issues']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,7,7
"['bespoke and adaptive keyboards', 'designing services', 'design of a service', 'design of mobile-friendly unique identifiers', 'design of other text-based services', 'input devices', 'mode-switching']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,7,0
"['bespoke and adaptive keyboards', 'designing services', 'design of a service', 'design of mobile-friendly unique identifiers', 'design of other text-based services', 'input devices', 'mode-switching']","['longitudinal beam', 'target single-spin asymmetries', 'hermes', 'clas', 't-odd fragmentation functions', 'collins function', 't-odd distribution functions', 'quark mass corrections', 'factorization', 'subleading-twist transverse-momentum dependent functions', 'leading-twist case']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,7,11
"['2D diffusion wave equations', 'Cartesian directions', 'InfoWorks ICM', 'JFLOW', 'LISFLOOD-FP', 'MIKE FLOOD', 'multi resolution grids or irregular mesh', 'physically-based 2D flood models', 'reducing the complexity of the SWEs', 'Shallow Water Equations', 'solve the Shallow Water Equations (SWEs)', 'SWEs', 'UIM', 'Urban Inundation Model']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,14,0
"['2D diffusion wave equations', 'Cartesian directions', 'InfoWorks ICM', 'JFLOW', 'LISFLOOD-FP', 'MIKE FLOOD', 'multi resolution grids or irregular mesh', 'physically-based 2D flood models', 'reducing the complexity of the SWEs', 'Shallow Water Equations', 'solve the Shallow Water Equations (SWEs)', 'SWEs', 'UIM', 'Urban Inundation Model']","['cluster structures', 'breakup cross-sections', 'decay energy threshold', 'reaction mechanics', 'structural overlap', 'alpha-particles', 'valence neutrons', 'experimental data']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,14,8
"['734 blocks', 'Al2O3', 'aluminum', 'Fe2O3', 'iron', 'iron content', 'iron ore', 'iron ore deposit', 'LOI', 'P', 'phosphorous', 'probable scenarios', 'quantify the joint uncertainty in the characteristics of the iron ore deposit', 'scenarios of iron ore content', 'silica', 'simulated scenarios', 'SiO2', 'SSTPS formulation', 'stochastic simulated technique']",[],llama2_KeyBERT_zero_shot,0.0,0.0,0.0,19,0
"['734 blocks', 'Al2O3', 'aluminum', 'Fe2O3', 'iron', 'iron content', 'iron ore', 'iron ore deposit', 'LOI', 'P', 'phosphorous', 'probable scenarios', 'quantify the joint uncertainty in the characteristics of the iron ore deposit', 'scenarios of iron ore content', 'silica', 'simulated scenarios', 'SiO2', 'SSTPS formulation', 'stochastic simulated technique']","['lithography', 'photoresist', 'etching', 'pattern collapse', 'multilayer processes', 'intermediate organic hardmask', 'aspect ratios', 'silicon nanopillars', 'icp etching', 'room temperature', 'polyimide', 'oxygen plasma', 'soft polymer pillars', 'sample preparation', 'complex etching equipment']",llama2_KeyBERT_one_shot,0.0,0.0,0.0,19,15
